"Pickering, ON","(GMT-05:00) Eastern Time (US & Canada)","Canada","Eastern Standard Time"
"Piedras Negras","(GMT-06:00) Central Time (US & Canada)","Mexico","Central Standard Time"
"Pierre, SD","(GMT-06:00) Central Time (US & Canada)","United States","Central Standard Time"
"Piestany","(GMT+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague","Slovakia","Central Europe Standard Time"
"Pirot","(GMT+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague","Serbia","Central Europe Standard Time"
"Pisa","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Italy","W. Europe Standard Time"
"Pittsburgh, PA","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Piura","(GMT-05:00) Bogota, Lima, Quito","Peru","SA Pacific Standard Time"
"Playa del Carmen","(GMT-06:00) Guadalajara, Mexico City, Monterrey","Mexico","Mexico Standard Time"
"Plymouth","(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom","GMT Standard Time"
"Podgorica","(GMT+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague","Montenegro","Central Europe Standard Time"
"Point Pleasant Beach, NJ","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Polonnaruwa","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","Sri Lanka","India Standard Time"
"Pomalaa","(GMT+08:00) Kuala Lumpur, Singapore","Indonesia","Singapore Standard Time"
"Ponta Delgada","(GMT-01:00) Azores","Portugal","Azores Standard Time"
"Poole","(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom","GMT Standard Time"
"Porbandar","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","India","India Standard Time"
"Porirua","(GMT+12:00) Auckland, Wellington","New Zealand","New Zealand Standard Time"
"Port Angeles, WA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"Port Arthur","(GMT+10:00) Hobart","Australia","Tasmania Standard Time"
"Port Elizabeth","(GMT+02:00) Harare, Pretoria","South Africa","South Africa Standard Time"
"Port Harcourt","(GMT+01:00) West Central Africa","Nigeria","W. Central Africa Standard Time"
"Port Hedland","(GMT+08:00) Perth","Australia","W. Australia Standard Time"
"Port Louis","(GMT+04:00) Mauritius","Mauritius","Mauritius Standard Time"
"Port Moresby","(GMT+10:00) Guam, Port Moresby","Papua New Guinea","West Pacific Standard Time"
"Port Orange, FL","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Port Vila","(GMT+11:00) Solomon Is., New Caledonia","Vanuatu","Central Pacific Standard Time"
"Port of Spain","(GMT-04:00) La Paz","Trinidad and Tobago","SA Western Standard Time"
"Port-au-Prince","(GMT-05:00) Eastern Time (US & Canada)","Haiti","Eastern Standard Time"
"Portland, OR","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"Porto","(GMT) Dublin, Edinburgh, Lisbon, London","Portugal","GMT Standard Time"
"Porto Alegre","(GMT-03:00) Brasilia","Brazil","E. South America Standard Time"
"Porto Novo","(GMT+01:00) West Central Africa","Benin","W. Central Africa Standard Time"
"Portsmouth","(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom","GMT Standard Time"
"Posadas","(GMT-03:00) Argentina","Argentina","Argentina Standard Time"
"Prague","(GMT+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague","Czech Republic","Central Europe Standard Time"
"Praia","(GMT-01:00) Cape Verde Is.","Cape Verde","Cape Verde Standard Time"
"Prievidza","(GMT+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague","Slovakia","Central Europe Standard Time"
"Prince George, BC","(GMT-08:00) Pacific Time (US & Canada); Tijuana","Canada","Pacific Standard Time"
"Princeton, NJ","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Pristina","(GMT+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague","Kosovo","Central Europe Standard Time"
"Progreso","(GMT-06:00) Guadalajara, Mexico City, Monterrey","Mexico","Mexico Standard Time"
"Pskov","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Puebla","(GMT-06:00) Guadalajara, Mexico City, Monterrey","Mexico","Mexico Standard Time"
"Puerto Ayora","(GMT-06:00) Central America","Ecuador","Central America Standard Time"
"Puerto Baquerizo Moreno","(GMT-06:00) Central America","Ecuador","Central America Standard Time"
"Puerto Penasco","(GMT-07:00) Arizona","Mexico","US Mountain Standard Time"
"Puerto Plata","(GMT-04:00) La Paz","Dominican Republic","SA Western Standard Time"
"Puerto Vallarta","(GMT-06:00) Guadalajara, Mexico City, Monterrey","Mexico","Mexico Standard Time"
"Pune","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","India","India Standard Time"
"Puri","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","India","India Standard Time"
"Puttgarden","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Germany","W. Europe Standard Time"
"Pyongyang","(GMT+09:00) Osaka, Sapporo, Tokyo","Korea, North","Tokyo Standard Time"
"Qatif","(GMT+03:00) Kuwait, Riyadh","Saudi Arabia","Arab Standard Time"
"Qingdao","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Quartzsite, AZ","(GMT-07:00) Arizona","United States","US Mountain Standard Time"
"Quebec City, QC","(GMT-05:00) Eastern Time (US & Canada)","Canada","Eastern Standard Time"
"Quetta","(GMT+05:00) Pakistan","Pakistan","Pakistan Standard Time"
"Quezaltenango","(GMT-06:00) Guatemala","Guatemala","Guatemala Standard Time"
"Quito","(GMT-05:00) Bogota, Lima, Quito","Ecuador","SA Pacific Standard Time"
"Rabat","(GMT) Morocco","Morocco","Morocco Standard Time"
"Rahim Yar Khan","(GMT+05:00) Pakistan","Pakistan","Pakistan Standard Time"
"Rajahmundry","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","India","India Standard Time"
"Raleigh, NC","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Ramstein","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Germany","W. Europe Standard Time"
"Ranchi","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","India","India Standard Time"
"Rangoon","(GMT+06:30) Rangoon","Burma","Myanmar Standard Time"
"Ras Al Khaimah","(GMT+04:00) Abu Dhabi, Muscat","United Arab Emirates","Arabian Standard Time"
"Rawson","(GMT-03:00) Georgetown, South America Eastern Time","Argentina","SA Eastern Standard Time"
"Reading","(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom","GMT Standard Time"
"Recife","(GMT-03:00) Georgetown, South America Eastern Time","Brazil","SA Eastern Standard Time"
"Red Deer, AB","(GMT-07:00) Mountain Time (US & Canada)","Canada","Mountain Standard Time"
"Redmond, WA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"Regina, SK","(GMT-06:00) Saskatchewan","Canada","Canada Central Standard Time"
"Reims","(GMT+01:00) Brussels, Copenhagen, Madrid, Paris","France","Romance Standard Time"
"Rennes","(GMT+01:00) Brussels, Copenhagen, Madrid, Paris","France","Romance Standard Time"
"Reno, NV","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"Revelstoke, BC","(GMT-08:00) Pacific Time (US & Canada); Tijuana","Canada","Pacific Standard Time"
"Reykjavik","(GMT) Greenwich Mean Time","Iceland","Greenwich Standard Time"
"Reynosa","(GMT-06:00) Central Time (US & Canada)","Mexico","Central Standard Time"
"Rhodes","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Greece","FLE Standard Time"
"Richmond, IN","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Richmond, VA","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Riga","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Latvia","FLE Standard Time"
"Rio Branco","(GMT-05:00) Rio Branco, Brazil","Brazil","Rio Branco, Brazil"
"Rio Cuarto","(GMT-03:00) Argentina","Argentina","Argentina Standard Time"
"Rio Gallegos","(GMT-03:00) Georgetown, South America Eastern Time","Argentina","SA Eastern Standard Time"
"Rio Rancho, NM","(GMT-07:00) Mountain Time (US & Canada)","United States","Mountain Standard Time"
"Rio de Janeiro","(GMT-03:00) Brasilia","Brazil","E. South America Standard Time"
"Rivera","(GMT-03:00) Uruguay","Uruguay","Uruguay Standard Time"
"Riverton, UT","(GMT-07:00) Mountain Time (US & Canada)","United States","Mountain Standard Time"
"Riyadh","(GMT+03:00) Kuwait, Riyadh","Saudi Arabia","Arab Standard Time"
"Road Town","(GMT-04:00) La Paz","Virgin Islands, British","SA Western Standard Time"
"Rodby","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Denmark","W. Europe Standard Time"
"Rome","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Italy","W. Europe Standard Time"
"Rosario","(GMT-03:00) Argentina","Argentina","Argentina Standard Time"
"Roseau","(GMT-04:00) La Paz","Dominica","SA Western Standard Time"
"Rostock","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Germany","W. Europe Standard Time"
"Rostov na Donu","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Rotterdam","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Netherlands","W. Europe Standard Time"
"Rovaniemi","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Finland","FLE Standard Time"
"Russell Springs, KY","(GMT-06:00) Central Time (US & Canada)","United States","Central Standard Time"
"Ryazan","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Rybinsk","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Sacramento, CA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"Saint George's","(GMT-04:00) La Paz","Grenada","SA Western Standard Time"
"Saint John, NB","(GMT-04:00) Atlantic Time (Canada)","Canada","Atlantic Standard Time"
"Saint-Denis","(GMT+04:00) Abu Dhabi, Muscat","Reunion","Arabian Standard Time"
"Saint-Pierre","(GMT-03:00) St Pierre and Miquelon","Saint Pierre and Miquelon","St Pierre and Miquelon Standard Time"
"Saipan","(GMT+10:00) Guam, Port Moresby","Northern Mariana Islands","West Pacific Standard Time"
"Salem, OR","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"Salt Lake City, UT","(GMT-07:00) Mountain Time (US & Canada)","United States","Mountain Standard Time"
"Salta","(GMT-03:00) Georgetown, South America Eastern Time","Argentina","SA Eastern Standard Time"
"Salto","(GMT-03:00) Uruguay","Uruguay","Uruguay Standard Time"
"Salvador","(GMT-03:00) Bahia, Brazil","Brazil","Bahia Brazil Standard Time"
"Salzburg","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Austria","W. Europe Standard Time"
"Samara","(GMT+04:00) Samara","Russia","Samara Standard Time"
"Samsun","(GMT+02:00) Turkey","Turkey","Turkey Standard Time"
"San Antonio, TX","(GMT-06:00) Central Time (US & Canada)","United States","Central Standard Time"
"San Bruno, CA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"San Carlos","(GMT-03:00) Uruguay","Uruguay","Uruguay Standard Time"
"San Carlos","(GMT-07:00) Arizona","Mexico","US Mountain Standard Time"
"San Diego, CA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"San Francisco, CA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"San Isidro","(GMT-06:00) Central America","Costa Rica","Central America Standard Time"
"San Jose","(GMT-06:00) Central America","Costa Rica","Central America Standard Time"
"San Jose, CA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"San Juan","(GMT-04:00) La Paz","Puerto Rico","SA Western Standard Time"
"San Juan","(GMT-03:00) Georgetown, South America Eastern Time","Argentina","SA Eastern Standard Time"
"San Lorenzo","(GMT-03:00) Argentina","Argentina","Argentina Standard Time"
"San Luis","(GMT-03:00) San Luis, Argentina","Argentina","Argentina - San Luis Standard Time"
"San Luis Obispo, CA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"San Marino","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","San Marino","W. Europe Standard Time"
"San Mateo, CA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"San Pedro Sula","(GMT-06:00) Central America","Honduras","Central America Standard Time"
"San Salvador","(GMT-06:00) Central America","El Salvador","Central America Standard Time"
"San Sebastian","(GMT+01:00) Brussels, Copenhagen, Madrid, Paris","Spain","Romance Standard Time"
"San Sebastian del Oeste","(GMT-06:00) Guadalajara, Mexico City, Monterrey","Mexico","Mexico Standard Time"
"Sanaa","(GMT+03:00) Kuwait, Riyadh","Yemen","Arab Standard Time"
"Santa Ana","(GMT-06:00) Central America","El Salvador","Central America Standard Time"
"Santa Clara","(GMT-05:00) Cuba Standard Time","Cuba","Cuba Standard Time"
"Santa Clara, CA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"Santa Cruz","(GMT+08:00) Kuala Lumpur, Singapore","Philippines","Singapore Standard Time"
"Santa Cruz de Tenerife","(GMT) Dublin, Edinburgh, Lisbon, London","Spain","GMT Standard Time"
"Santa Fe","(GMT-03:00) Argentina","Argentina","Argentina Standard Time"
"Santa Fe, NM","(GMT-07:00) Mountain Time (US & Canada)","United States","Mountain Standard Time"
"Santa Rosa","(GMT-06:00) Central America","Honduras","Central America Standard Time"
"Santa Rosa","(GMT-03:00) Georgetown, South America Eastern Time","Argentina","SA Eastern Standard Time"
"Santarem","(GMT-03:00) Georgetown, South America Eastern Time","Brazil","SA Eastern Standard Time"
"Santiago","(GMT-04:00) Chile","Chile","Chile Standard Time"
"Santiago","(GMT-06:00) Guadalajara, Mexico City, Monterrey","Mexico","Mexico Standard Time"
"Santiago de Cuba","(GMT-05:00) Cuba Standard Time","Cuba","Cuba Standard Time"
"Santiago de los Caballeros","(GMT-04:00) La Paz","Dominican Republic","SA Western Standard Time"
"Santo Domingo","(GMT-04:00) La Paz","Dominican Republic","SA Western Standard Time"
"Sanxiang","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Sao Jose do Rio Preto","(GMT-03:00) Brasilia","Brazil","E. South America Standard Time"
"Sao Paulo","(GMT-03:00) Brasilia","Brazil","E. South America Standard Time"
"Sao Tome","(GMT) Greenwich Mean Time","Sao Tome and Principe","Greenwich Standard Time"
"Sapporo","(GMT+09:00) Osaka, Sapporo, Tokyo","Japan","Tokyo Standard Time"
"Sarajevo","(GMT+01:00) Sarajevo, Skopje, Warsaw, Zagreb","Bosnia and Herzegovina","Central European Standard Time"
"Saransk","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Saskatoon, SK","(GMT-06:00) Saskatchewan","Canada","Canada Central Standard Time"
"Saxonburg, PA","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Schaffhausen","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Switzerland","W. Europe Standard Time"
"Schluechtern","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Germany","W. Europe Standard Time"
"Seattle, WA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"Secunderabad","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","India","India Standard Time"
"Semarang","(GMT+07:00) Bangkok, Hanoi, Jakarta","Indonesia","SE Asia Standard Time"
"Sendai","(GMT+09:00) Osaka, Sapporo, Tokyo","Japan","Tokyo Standard Time"
"Seoul","(GMT+09:00) Seoul","Korea, South","Korea Standard Time"
"Sergiev Posad","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Sete","(GMT+01:00) Brussels, Copenhagen, Madrid, Paris","France","Romance Standard Time"
"Sevastopol","(GMT+04:00) Crimea","Russia","Crimean Standard Time"
"Severodonetsk","(GMT+02:00) Ukraine","Ukraine","Ukraine Standard Time"
"Sevilla","(GMT+01:00) Brussels, Copenhagen, Madrid, Paris","Spain","Romance Standard Time"
"Shanghai","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Shannon","(GMT) Dublin, Edinburgh, Lisbon, London","Ireland","GMT Standard Time"
"Sharjah","(GMT+04:00) Abu Dhabi, Muscat","United Arab Emirates","Arabian Standard Time"
"Sharm El Sheikh","(GMT+02:00) Cairo","Egypt","Egypt Standard Time"
"Sheffield","(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom","GMT Standard Time"
"Shekou","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Shenyang","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Shenzhen","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Shijiazhuang","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Shikarpur","(GMT+05:00) Pakistan","Pakistan","Pakistan Standard Time"
"Shimla","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","India","India Standard Time"
"Shiraz","(GMT+03:30) Tehran","Iran","Iran Standard Time"
"Sialkot","(GMT+05:00) Pakistan","Pakistan","Pakistan Standard Time"
"Sibiu","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Romania","FLE Standard Time"
"Siem Reap","(GMT+07:00) Bangkok, Hanoi, Jakarta","Cambodia","SE Asia Standard Time"
"Sigiriya","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","Sri Lanka","India Standard Time"
"Silang","(GMT+08:00) Kuala Lumpur, Singapore","Philippines","Singapore Standard Time"
"Simatai","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Simferopol","(GMT+04:00) Crimea","Russia","Crimean Standard Time"
"Sines","(GMT) Dublin, Edinburgh, Lisbon, London","Portugal","GMT Standard Time"
"Singapore","(GMT+08:00) Kuala Lumpur, Singapore","Singapore","Singapore Standard Time"
"Sittard","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Netherlands","W. Europe Standard Time"
"Sivakasi","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","India","India Standard Time"
"Skopje","(GMT+01:00) Sarajevo, Skopje, Warsaw, Zagreb","Macedonia","Central European Standard Time"
"Sligo","(GMT) Dublin, Edinburgh, Lisbon, London","Ireland","GMT Standard Time"
"Sliven","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Bulgaria","FLE Standard Time"
"Sneek","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Netherlands","W. Europe Standard Time"
"Sochi","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Sofia","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Bulgaria","FLE Standard Time"
"Solovki","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Songkhla","(GMT+07:00) Bangkok, Hanoi, Jakarta","Thailand","SE Asia Standard Time"
"South Jordan, UT","(GMT-07:00) Mountain Time (US & Canada)","United States","Mountain Standard Time"
"South Tarawa","(GMT+12:00) Marshall Islands","Kiribati","Marshall Islands Standard Time"
"Spijkenisse","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Netherlands","W. Europe Standard Time"
"Spokane, WA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"St. Catharines, ON","(GMT-05:00) Eastern Time (US & Canada)","Canada","Eastern Standard Time"
"St. John's","(GMT-04:00) La Paz","Antigua and Barbuda","SA Western Standard Time"
"St. John's, NL","(GMT-03:30) Newfoundland","Canada","Newfoundland Standard Time"
"St. Louis, MO","(GMT-06:00) Central Time (US & Canada)","United States","Central Standard Time"
"St. Paul, MN","(GMT-06:00) Central Time (US & Canada)","United States","Central Standard Time"
"St. Petersburg","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Stamford, CT","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Stanley","(GMT-03:00) Falkland Islands","Falkland Islands","Falkland Islands Standard Time"
"Stavanger","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Norway","W. Europe Standard Time"
"Stavropol","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Steinkjer","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Norway","W. Europe Standard Time"
"Stenungsund","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Sweden","W. Europe Standard Time"
"Stockholm","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Sweden","W. Europe Standard Time"
"Strasbourg","(GMT+01:00) Brussels, Copenhagen, Madrid, Paris","France","Romance Standard Time"
"Stuttgart","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Germany","W. Europe Standard Time"
"Suifenhe","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Sulaimaniya","(GMT+03:00) Baghdad","Iraq","Arabic Standard Time"
"Sullana","(GMT-05:00) Bogota, Lima, Quito","Peru","SA Pacific Standard Time"
"Sundsvall","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Sweden","W. Europe Standard Time"
"Sunnyvale, CA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"Surabaya","(GMT+07:00) Bangkok, Hanoi, Jakarta","Indonesia","SE Asia Standard Time"
"Surat","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","India","India Standard Time"
"Surprise, AZ","(GMT-07:00) Arizona","United States","US Mountain Standard Time"
"Suva","(GMT+12:00) Fiji","Fiji","Fiji Standard Time"
"Suzdal","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Suzhou","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Swansea","(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom","GMT Standard Time"
"Swindon","(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom","GMT Standard Time"
"Sydney","(GMT+10:00) Canberra, Melbourne, Sydney","Australia","AUS Eastern Standard Time"
"Sydney, NS","(GMT-04:00) Atlantic Time (Canada)","Canada","Atlantic Standard Time"
"Sylhet","(GMT+06:00) Bangladesh","Bangladesh","Bangladesh Standard Time"
"Syracuse, NY","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Szombathely","(GMT+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague","Hungary","Central Europe Standard Time"
"Tacoma, WA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States","Pacific Standard Time"
"Tacuarembo","(GMT-03:00) Uruguay","Uruguay","Uruguay Standard Time"
"Taganrog","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Taguig","(GMT+08:00) Kuala Lumpur, Singapore","Philippines","Singapore Standard Time"
"Taian","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Taichung","(GMT+08:00) Taipei","Taiwan","Taipei Standard Time"
"Taif","(GMT+03:00) Kuwait, Riyadh","Saudi Arabia","Arab Standard Time"
"Taiohae","(GMT-09:30) Marquesas Islands","French Polynesia","Marquesas Islands Standard Time"
"Taipei","(GMT+08:00) Taipei","Taiwan","Taipei Standard Time"
"Taiyuan","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Taiz","(GMT+03:00) Kuwait, Riyadh","Yemen","Arab Standard Time"
"Takab","(GMT+03:30) Tehran","Iran","Iran Standard Time"
"Takrouna","(GMT+01:00) West Central Africa","Tunisia","W. Central Africa Standard Time"
"Tallinn","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Estonia","FLE Standard Time"
"Tampa, FL","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Tamuning","(GMT+10:00) Guam, Port Moresby","Guam","West Pacific Standard Time"
"Tangail","(GMT+06:00) Bangladesh","Bangladesh","Bangladesh Standard Time"
"Tanggu","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Tangshan","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Tanjay City","(GMT+08:00) Kuala Lumpur, Singapore","Philippines","Singapore Standard Time"
"Tashkent","(GMT+05:00) Tashkent","Uzbekistan","West Asia Standard Time"
"Tbilisi","(GMT+04:00) Tbilisi","Georgia","Tbilisi Standard Time"
"Tegucigalpa","(GMT-06:00) Central America","Honduras","Central America Standard Time"
"Tehran","(GMT+03:30) Tehran","Iran","Iran Standard Time"
"Tel Aviv","(GMT+02:00) Tel Aviv, Jerusalem","Israel","Israel Standard Time"
"Telluride, CO","(GMT-07:00) Mountain Time (US & Canada)","United States","Mountain Standard Time"
"Tepic","(GMT-07:00) Chihuahua, La Paz, Mazatlan","Mexico","Mexico Standard Time 2"
"Thaton","(GMT+06:30) Rangoon","Burma","Myanmar Standard Time"
"The Hague","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Netherlands","W. Europe Standard Time"
"Thessaloniki","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Greece","FLE Standard Time"
"Thies","(GMT) Greenwich Mean Time","Senegal","Greenwich Standard Time"
"Thimphu","(GMT+06:00) Central Asia","Bhutan","Central Asia Standard Time"
"Thiruvananthapuram","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","India","India Standard Time"
"Tianjin","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Tijuana","(GMT-08:00) Pacific Time (US & Canada); Tijuana","Mexico","Pacific Standard Time"
"Timisoara","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Romania","FLE Standard Time"
"Tirana","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Albania","W. Europe Standard Time"
"Tiraspol","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Moldova","FLE Standard Time"
"Tiruchirapalli","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","India","India Standard Time"
"Tizimin","(GMT-06:00) Guadalajara, Mexico City, Monterrey","Mexico","Mexico Standard Time"
"Toalmas","(GMT+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague","Hungary","Central Europe Standard Time"
"Tokyo","(GMT+09:00) Osaka, Sapporo, Tokyo","Japan","Tokyo Standard Time"
"Toledo, OH","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Toluca de Lerdo","(GMT-06:00) Guadalajara, Mexico City, Monterrey","Mexico","Mexico Standard Time"
"Tomsk","(GMT+07:00) Novosibirsk","Russia","Novosibirsk Standard Time"
"Toowoomba","(GMT+10:00) Brisbane","Australia","E. Australia Standard Time"
"Toronto, ON","(GMT-05:00) Eastern Time (US & Canada)","Canada","Eastern Standard Time"
